"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-04-03","12.08",",,W",,,"0.03",",,W,2400","0.0",",,W",,,"54","H,,S","59",",,W","45",",,W","  230",",,W","  230",",,W","23.9",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-04-04","16.33",",,W",,,"0.39",",,W,2400","0.0",",,W",,,"47","H,,S","52",",,W","36",",,W","  290",",,W","  310",",,W","36.9",",,W","49.0",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-04-05","14.99",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"39","H,,S","49",",,W","32",",,W","  270",",,W","  270",",,W","28.0",",,W","36.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-04-06","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"39","H,,S","42",",,W","36",",,W","   50",",,W","   60",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-04-07","8.05",",,W",,,"0.03",",,W,2400","0.0",",,W",,,"39","H,,S","42",",,W","36",",,W","   40",",,W","   30",",,W","15.0",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-04-08","16.78",",,W",,,"0.26",",,W,2400","0.0","T,,W",,,"37","H,,S","42",",,W","34",",,W","   50",",,W","   40",",,W","23.9",",,W","30.0",",,W","    1",",,W",,,,,"    1",",,W","    1",",,W",,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-04-09","16.55",",,W",,,"0.09",",,W,2400","0.0",",,W",,,"35","H,,S","37",",,W","33",",,W","   60",",,W","   60",",,W","25.1",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-04-10","8.05",",,W",,,"0.09",",,W,2400","0.0",",,W",,,"40","H,,S","55",",,W","36",",,W","  230",",,W","  220",",,W","19.9",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-04-11","17.00",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"53","H,,S","57",",,W","42",",,W","  270",",,W","  260",",,W","30.0",",,W","38.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-04-12","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"51","H,,S","68",",,W","39",",,W","  280",",,W","  250",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-04-13","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"56","H,,S","69",",,W","41",",,W","  220",",,W","  210",",,W","23.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-04-14","10.96",",,W",,,"0.01",",,W,2400","0.0",",,W",,,"59","H,,S","65",",,W","52",",,W","  230",",,W","  210",",,W","25.1",",,W","35.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-04-15","11.63",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"58","H,,S","67",",,W","50",",,W","  330",",,W","  320",",,W","25.1",",,W","35.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-04-16","10.07",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"50","H,,S","60",",,W","41",",,W","  210",",,W","  210",",,W","23.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-04-17","13.20",",,W",,,"0.06",",,W,2400","0.0",",,W",,,"54","H,,S","65",",,W","47",",,W","  220",",,W","  230",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-04-18","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"53","H,,S","60",",,W","43",",,W","   10",",,W","   10",",,W","28.0",",,W","35.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-04-19","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"46","H,,S","50",",,W","41",",,W","  110",",,W","  320",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-04-20","13.87",",,W",,,"0.61",",,W,2400","0.0",",,W",,,"43","H,,S","51",",,W","41",",,W","  140",",,W","  140",",,W","25.1",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-04-21","9.62",",,W",,,"0.54",",,W,2400","0.0",",,W",,,"56","H,,S","65",",,W","46",",,W","  260",",,W","  210",",,W","19.9",",,W","28.0",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-04-22","14.76",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"56","H,,S","67",",,W","43",",,W","  190",",,W","  190",",,W","35.1",",,W","40.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-04-23","15.88",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"47","H,,S","51",",,W","38",",,W","  270",",,W","  260",",,W","25.1",",,W","33.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-04-24","15.43",",,W",,,"0.00","T,,W,2400","0.0","T,,W",,,"43","H,,S","50",",,W","37",",,W","  290",",,W","  310",",,W","23.0",",,W","36.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-04-25","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"45","H,,S","56",",,W","36",",,W","  320",",,W","  340",",,W","18.1",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-04-26","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"48","H,,S","56",",,W","43",",,W","  330",",,W","  330",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-04-27","11.41",",,W",,,"0.10",",,W,2400","0.0",",,W",,,"51","H,,S","57",",,W","45",",,W","  320",",,W","   30",",,W","21.9",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-04-28","14.32",",,W",,,"0.07",",,W,2400","0.0",",,W",,,"49","H,,S","64",",,W","42",",,W","   40",",,W","  330",",,W","25.9",",,W","35.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-04-29","8.72",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"51","H,,S","54",",,W","48",",,W","   80",",,W","   80",",,W","16.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-04-30","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"50","H,,S","55",",,W","44",",,W","   90",",,W","   90",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-01","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"45","H,,S","49",",,W","39",",,W","   90",",,W","   90",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-02","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"43","H,,S","50",",,W","39",",,W","  100",",,W","   90",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-03","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"53","H,,S","67",",,W","45",",,W","  210",",,W","  210",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-04","13.20",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"63","H,,S","84",",,W","49",",,W","  220",",,W","  220",",,W","30.0",",,W","36.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-05","9.62",",,W",,,"0.02",",,W,2400","0.0",",,W",,,"66","H,,S","70",",,W","54",",,W","  100",",,W","  100",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-06","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"61","H,,S","73",",,W","52",",,W","  220",",,W","  210",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-07","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"65","H,,S","79",",,W","53",",,W","  210",",,W","  200",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-08","11.63",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"60","H,,S","71",",,W","46",",,W","   30",",,W","   30",",,W","21.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-09","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"51","H,,S","71",",,W","46",",,W","  190",",,W","  190",",,W","18.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-10","13.42",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"71","H,,S","89",",,W","59",",,W","  220",",,W","  260",",,W","21.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-11","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"68","H,,S","80",",,W","50",",,W","   30",",,W","   20",",,W","21.0",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-12","9.17",",,W",,,"0.02",",,W,2400","0.0",",,W",,,"57","H,,S","87",",,W","48",",,W","  240",",,W","  240",",,W","25.1",",,W","33.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-13","14.32",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"64","H,,S","69",",,W","53",",,W","  290",",,W","  290",",,W","28.0",",,W","35.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-14","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"58","H,,S","69",",,W","49",",,W","  110",",,W","  110",",,W","21.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-15","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"59","H,,S","67",",,W","48",",,W","  100",",,W","  110",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-16","7.83",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"61","H,,S","71",",,W","55",",,W","  170",",,W","  160",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-17","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"61","H,,S","67",",,W","52",",,W","   60",",,W","   50",",,W","15.0",",,W","18.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-18","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"53","H,,S","58",",,W","49",",,W","   30",",,W",,,"16.1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-19","9.84",",,W",,,"0.27",",,W,2400","0.0",",,W",,,"56","H,,S","65",",,W","52",",,W","  230",",,W","  310",",,W","16.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-20","13.87",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"61","H,,S","66",",,W","51",",,W","  300",",,W","  300",",,W","25.9",",,W","35.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-21","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"57","H,,S","67",",,W","45",",,W","  200",",,W","  210",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-22","12.97",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"62","H,,S","76",",,W","52",",,W","  260",",,W","  250",",,W","25.9",",,W","36.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-23","13.20",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"56","H,,S","65",",,W","44",",,W","  260",",,W","  290",",,W","19.9",",,W","32.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-24","15.66",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"65","H,,S","83",",,W","51",",,W","  230",",,W","  250",",,W","23.0",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-25","10.74",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"70","H,,S","81",",,W","58",",,W","  200",",,W","  180",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-26","16.33",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"73","H,,S","87",",,W","64",",,W","  230",",,W","  230",",,W","23.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-27","16.11",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"74","H,,S","85",",,W","65",",,W","  210",",,W","  210",",,W","25.9",",,W","32.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-28","13.20",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"74","H,,S","86",",,W","64",",,W","  200",",,W","  280",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-29","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"67","H,,S","72",",,W","55",",,W","   70",",,W","   70",",,W","17.0",",,W","19.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-30","14.54",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"69","H,,S","88",",,W","58",",,W","  220",",,W","  210",",,W","25.9",",,W","33.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-05-31","13.87",",,W",,,"0.91",",,W,2400","0.0",",,W",,,"67","H,,S","77",",,W","48",",,W","   30",",,W","   30",",,W","31.1",",,W","36.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-01","13.65",",,W",,,"0.38",",,W,2400","0.0",",,W",,,"48","H,,S","49",",,W","47",",,W","   50",",,W","   40",",,W","21.0",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-02","11.18",",,W",,,"0.74",",,W,2400","0.0",",,W",,,"47","H,,S","49",",,W","46",",,W","   40",",,W","   40",",,W","19.9",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-03","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"50","H,,S","56",",,W","47",",,W","  100",",,W","  100",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-04","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"52","H,,S","58",",,W","49",",,W","  100",",,W","  110",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-05","7.61",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"54","H,,S","59",",,W","50",",,W","  110",",,W","  110",",,W","19.9",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-06","6.93",",,W",,,"0.09",",,W,2400","0.0",",,W",,,"58","H,,S","67",",,W","52",",,W","   40",",,W","   30",",,W","19.9",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-07","10.74",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"59","H,,S","67",",,W","53",",,W","  110",",,W","  210",",,W","21.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-08","16.55",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"63","H,,S","76",",,W","53",",,W","  200",",,W","  210",",,W","29.1",",,W","40.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-09","13.20",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"69","H,,S","78",",,W","64",",,W","  200",",,W","  200",",,W","23.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-10","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"71","H,,S","82",",,W","62",",,W","  220",",,W","  270",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-11","13.65",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"75","H,,S","88",",,W","64",",,W","  270",",,W","  240",",,W","21.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-12","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"74","H,,S","79",",,W","65",",,W","  110",",,W","  220",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-13","8.50",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"73","H,,S","85",",,W","64",",,W","  330",",,W","  330",",,W","21.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-14","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"70","H,,S","74",",,W","62",",,W","  100",",,W","  110",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-15","9.17",",,W",,,"0.40",",,W,2400","0.0",",,W",,,"58","H,,S","63",",,W","54",",,W","  110",",,W","  120",",,W","21.0",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-16","4.70",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"59","H,,S","71",",,W","56",",,W","  300",",,W","  300",",,W","13.0",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-17","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"66","H,,S","69",",,W","59",",,W","   40",",,W","   40",",,W","23.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-18","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"65","H,,S","76",",,W","57",",,W","  210",",,W","  220",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-19","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"69","H,,S","86",",,W","63",",,W","  220",",,W","  320",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-20","9.17",",,W",,,"0.04",",,W,2400","0.0",",,W",,,"65","H,,S","75",",,W","58",",,W","  200",",,W","  210",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-21","6.04",",,W",,,"1.72",",,W,2400","0.0",",,W",,,"66","H,,S","76",",,W","60",",,W","  310",",,W","  320",",,W","17.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-22","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"66","H,,S","77",",,W","61",",,W","   70",",,W","   80",",,W","13.0",",,W","15.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-23","11.41",",,W",,,"0.01",",,W,2400","0.0",",,W",,,"72","H,,S","88",",,W","60",",,W","  220",",,W","  230",",,W","28.0",",,W","33.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-24","11.18",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"76","H,,S","84",",,W","67",",,W","  340",",,W","  270",",,W","19.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-25","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"73","H,,S","81",",,W","64",",,W","  270",",,W","  320",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-26","8.50",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"68","H,,S","72",",,W","59",",,W","   70",",,W","   10",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-27","7.16",",,W",,,"0.20",",,W,2400","0.0",",,W",,,"63","H,,S","68",",,W","57",",,W","  110",",,W",,,"18.1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-28","17.90",",,W",,,"1.43",",,W,2400","0.0",",,W",,,"59","H,,S","59",",,W","52",",,W","   60",",,W","   60",",,W","29.1",",,W","36.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-29","6.93",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"60","H,,S","75",",,W","53",",,W","  240",",,W","  250",",,W","15.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-06-30","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"68","H,,S","75",",,W","60",",,W","  110",",,W","  190",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-01","11.18",",,W",,,"0.54",",,W,2400","0.0",",,W",,,"69","H,,S","82",",,W","62",",,W","  230",",,W","  230",",,W","23.0",",,W","28.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-02","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"72","H,,S","80",",,W","64",",,W","  280",",,W","  280",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-03","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"71","H,,S","76",",,W","63",",,W","  110",",,W","  110",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-04","4.47",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"67","H,,S","72",",,W","62",",,W","   80",",,W","   70",",,W","10.1",",,W","12.1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-05","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"71","H,,S","83",",,W","61",",,W","  230",",,W","  260",",,W","13.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-06","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W",,,"75","H,,S","80",",,W","68",",,W","  110",",,W","  190",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-07","10.51",",,W",,,"0.02",",,W,2400","0.0",",,W",,,"74","H,,S","84",",,W","65",",,W","  190",",,W","  190",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2015-07-08","11.18",",,W",,,"0.00","T,,W,2400","0.0",",,W",,,"79","H,,S","88",",,W","69",",,W","  240",",,W","  250",",,W","19.9",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,
